,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
279,Prizzi's Honor,1985,R,14 Jun 1985,130 min,"Comedy, Crime, Drama, Romance",John Huston,"Richard Condon (novel), Richard Condon (screenplay), Janet Roach (screenplay)","Jack Nicholson, Kathleen Turner, Robert Loggia, John Randolph",Two professional assassins fall in love.,"English, Italian",USA,Won 1 Oscar. Another 26 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BZmVmOGIzNDUtODYwZi00NWI2LTlhOGQtNmU1ZjU2OGFiOTRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,6.7,"22,086",tt0089841,movie,N/A,N/A,American Broadcasting Company (ABC),N/A,True,,
280,Ran,1985,R,01 Jun 1985,162 min,"Action, Drama, War",Akira Kurosawa,"Akira Kurosawa (screenplay), Hideo Oguni (screenplay), Masato Ide (screenplay), William Shakespeare (play)","Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryû","In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",Japanese,"Japan, France",Won 1 Oscar. Another 29 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,8.2,"109,256",tt0089881,movie,N/A,N/A,"Nippon Herald Films, Greenwich Film Productions, Herald Ace",N/A,True,,
281,Witness,1985,R,08 Feb 1985,112 min,"Crime, Drama, Romance, Thriller",Peter Weir,"William Kelley (story by), Pamela Wallace (story by), Earl W. Wallace (story by), Earl W. Wallace (screenplay by), William Kelley (screenplay by)","Harrison Ford, Kelly McGillis, Josef Sommer, Lukas Haas","When a young Amish boy is sole witness to a murder, policeman John Book goes into hiding in Amish country to protect him until the trial.","English, German",USA,Won 2 Oscars. Another 11 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BZWQzYmM5OGYtMDJlOC00M2RlLThhYzgtNjZiOWYxNjlhMDJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.4,"84,610",tt0090329,movie,N/A,N/A,Paramount Pictures,N/A,True,,
282,Blue Velvet,1986,R,23 Oct 1986,120 min,"Drama, Mystery, Thriller",David Lynch,David Lynch (screenplay),"Isabella Rossellini, Kyle MacLachlan, Dennis Hopper, Laura Dern","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",English,USA,Nominated for 1 Oscar. Another 18 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BM2YxOGQ0N2UtOTRjYy00NjJiLWFhZWEtMjU5ZjgwMjkwZjZlXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.7,"176,908",tt0090756,movie,N/A,N/A,De Laurentiis,N/A,True,,
283,Hannah and Her Sisters,1986,PG-13,14 Mar 1986,107 min,"Comedy, Drama",Woody Allen,Woody Allen,"Barbara Hershey, Carrie Fisher, Michael Caine, Mia Farrow","Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",English,USA,Won 3 Oscars. Another 24 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BMWZiNWUwYjMtM2Y1Yi00MTZmLWEwYzctNjVmYWM0OTFlZDFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.9,"65,903",tt0091167,movie,N/A,N/A,Orion Pictures,N/A,True,,
284,The Mission,1986,PG,31 Oct 1986,125 min,"Adventure, Drama, History",Roland Joffé,Robert Bolt (original story & screenplay),"Robert De Niro, Jeremy Irons, Ray McAnally, Aidan Quinn",Eighteenth-century Spanish Jesuits try to protect a remote South American tribe in danger of falling under the rule of pro-slavery Portugal.,"English, Guarani, Spanish, Latin","UK, France",Won 1 Oscar. Another 14 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ3MDczZmUtZmFlMy00YzFlLTlmNmMtYTE2NTZiNTJjM2UzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.4,"55,061",tt0091530,movie,N/A,N/A,"Enigma Productions, Goldcrest Films Ltd.",N/A,True,,
285,Platoon,1986,R,06 Feb 1987,120 min,"Drama, War",Oliver Stone,Oliver Stone,"Keith David, Forest Whitaker, Francesco Quinn, Kevin Dillon",A young soldier in Vietnam faces a moral crisis when confronted with the horrors of war and the duality of man.,"English, Vietnamese","USA, UK",Won 4 Oscars. Another 20 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92,8.1,"374,868",tt0091763,movie,N/A,N/A,Hemdale Film Corporation [us],N/A,True,,
286,A Room with a View,1985,Not Rated,11 Apr 1986,117 min,"Drama, Romance",James Ivory,"E.M. Forster (novel), Ruth Prawer Jhabvala (screenplay)","Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands","Lucy meets George in a Florence pensione and the two share a brief romance before Lucy returns home, where she becomes engaged to Cecil. However, it isn't long before George unexpectedly enters her life again.","English, Italian",UK,Won 3 Oscars. Another 22 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BYTEyYmE0M2MtZDQ1OC00MGUxLWI4OGMtM2M1ZjIyNDI0Y2Q4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.3,"38,763",tt0091867,movie,N/A,N/A,"Goldcrest Films International, Merchant Ivory Productions, National Film Finance Corporation",N/A,True,,
287,Fatal Attraction,1987,R,18 Sep 1987,119 min,"Drama, Thriller",Adrian Lyne,"James Dearden (screenplay), James Dearden (short film)","Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen",A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,English,USA,Nominated for 6 Oscars. Another 7 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BYjBjNzNiNWYtYWU0NC00OTdjLTk3NmYtM2NjZjc2ZGIwOTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.9,"74,618",tt0093010,movie,N/A,N/A,Paramount Pictures,N/A,True,,
288,Hope and Glory,1987,PG-13,19 Feb 1988,113 min,"Comedy, Drama, Romance",John Boorman,John Boorman,"Sebastian Rice-Edwards, Geraldine Muir, Sarah Miles, David Hayman","Bill, a young boy living on the outskirts of London experiences the exhilaration of World War II. During this period, Bill learns about sex, death, love, hypocrisy, and the faults of adults as he prowls the ruins of bombed houses.",English,"UK, USA",Nominated for 5 Oscars. Another 16 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMDUxNjg4MGQtODM2NC00YWZmLWJkZTEtMmFmMTBlZmYyMWVhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.3,"12,183",tt0093209,movie,N/A,N/A,Columbia Pictures Corporation,N/A,True,,
289,The Last Emperor,1987,PG-13,15 Apr 1988,163 min,"Biography, Drama, History",Bernardo Bertolucci,"Mark Peploe (screenplay), Bernardo Bertolucci (screenplay), Enzo Ungari (initial screenplay collaboration)","John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying",The story of the final Emperor of China.,"English, Mandarin, Japanese","UK, Italy, France",Won 9 Oscars. Another 51 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BZTk0NDU4YmItOTk0ZS00ODc2LTkwNGItNWI5MDJkNTJiYWMxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.7,"92,359",tt0093389,movie,N/A,N/A,"Recorded Picture Company (RPC), Hemdale Studios",N/A,True,,
290,Moonstruck,1987,PG,15 Jan 1988,102 min,"Comedy, Drama, Romance",Norman Jewison,John Patrick Shanley,"Cher, Nicolas Cage, Vincent Gardenia, Olympia Dukakis","Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.","English, Italian, Latin",USA,Won 3 Oscars. Another 15 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwMDY0NzYyMF5BMl5BanBnXkFtZTcwOTE5NDk0NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.1,"48,611",tt0093565,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,True,,
291,My Life as a Dog,1985,Unrated,01 May 1987,101 min,"Drama, Comedy",Lasse Hallström,"Reidar Jönsson (novel), Lasse Hallström (screenplay), Reidar Jönsson (screenplay), Brasse Brännström (screenplay), Per Berglund (screenplay)","Anton Glanzelius, Tomas von Brömssen, Anki Lidén, Melinda Kinnaman","A boy and his brother don't get along well. In order to let their ill mother rest, they're separated and sent each one with their relatives.",Swedish,Sweden,Nominated for 2 Oscars. Another 15 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNjQzYmFjZTUtMzU3NC00ZWYyLTkzNWItMWQ4MWE4YmZlMmJhXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.6,"18,055",tt0089606,movie,N/A,N/A,"FilmTeknik, Svensk Filmindustri",N/A,True,,
292,A Fish Called Wanda,1988,R,29 Jul 1988,108 min,"Comedy, Crime","Charles Crichton, John Cleese","John Cleese (story), Charles Crichton (story), John Cleese","John Cleese, Jamie Lee Curtis, Kevin Kline, Michael Palin","In London, four very different people team up to commit armed robbery, then try to doublecross each other for the loot.","English, Italian, Russian, French","UK, USA",Won 1 Oscar. Another 8 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BNTQ0ODhiNjEtMDFiYi00NmZhLWJkMzQtNTBkOGQwOTliZDAxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.5,"129,587",tt0095159,movie,N/A,N/A,Metro Goldwyn Mayer,N/A,True,,
293,The Last Temptation of Christ,1988,R,09 Sep 1988,164 min,Drama,Martin Scorsese,"Nikos Kazantzakis (novel), Paul Schrader (screenplay)","Willem Dafoe, Harvey Keitel, Paul Greco, Steve Shill","The life of Jesus Christ, his journey through life as he faces the struggles all humans do, and his final temptation on the cross.",English,"Canada, USA",Nominated for 1 Oscar. Another 2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTFkNmY0OTktYmUyNS00MjI3LWE3ZGItNWU1NzkyMDY3NTlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.5,"51,294",tt0095497,movie,N/A,N/A,Universal Pictures,N/A,True,,
294,Mississippi Burning,1988,R,27 Jan 1989,128 min,"Crime, Drama, History, Mystery, Thriller",Alan Parker,Chris Gerolmo,"Gene Hackman, Willem Dafoe, Frances McDormand, Brad Dourif",Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,English,USA,Won 1 Oscar. Another 16 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BZTFjNjU4OTktYzljMS00MmFlLWI3NGEtNjNhMTYwYzUyZDgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.8,"85,957",tt0095647,movie,N/A,N/A,Orion Pictures,N/A,True,,
295,Rain Man,1988,R,16 Dec 1988,133 min,Drama,Barry Levinson,"Barry Morrow (story), Ronald Bass (screenplay), Barry Morrow (screenplay)","Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,"English, Italian",USA,Won 4 Oscars. Another 22 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,8.0,"466,560",tt0095953,movie,N/A,N/A,Guber-Peters Company,N/A,True,,
296,Working Girl,1988,R,21 Dec 1988,113 min,"Comedy, Drama, Romance",Mike Nichols,Kevin Wade,"Harrison Ford, Sigourney Weaver, Melanie Griffith, Alec Baldwin","When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",English,USA,Won 1 Oscar. Another 8 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BZTIwZGE5OWUtYzMxMi00Njk5LWI5NjAtMWYyMDljZGRjYWRlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.8,"50,551",tt0096463,movie,N/A,N/A,20th Century Fox,N/A,True,,
297,Born on the Fourth of July,1989,R,05 Jan 1990,145 min,"Biography, Drama, War",Oliver Stone,"Ron Kovic (book), Oliver Stone (screenplay), Ron Kovic (screenplay)","Tom Cruise, Bryan Larkin, Raymond J. Barry, Caroline Kava","The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.","English, Spanish",USA,Won 2 Oscars. Another 13 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BMTgwNDk5NTA0NF5BMl5BanBnXkFtZTgwMTkyMDUxMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.2,"96,893",tt0096969,movie,N/A,N/A,Ixtlan Corporation,N/A,True,,
298,Crimes and Misdemeanors,1989,PG-13,03 Nov 1989,104 min,"Comedy, Drama",Woody Allen,Woody Allen,"Bill Bernstein, Martin Landau, Claire Bloom, Stephanie Roth Haberle",An ophthalmologist's mistress threatens to reveal their affair to his wife while a married documentary filmmaker is infatuated with another woman.,"English, Hebrew",USA,Nominated for 3 Oscars. Another 16 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BYWY3N2EyOWYtNDVhZi00MWRkLTg2OTUtODNkNDQ5ZTIwMGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.9,"53,689",tt0097123,movie,N/A,N/A,Jack Rollins and Charles Joffe,N/A,True,,
299,Dead Poets Society,1989,PG,09 Jun 1989,128 min,"Comedy, Drama",Peter Weir,Tom Schulman,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles",Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,"English, Latin",USA,Won 1 Oscar. Another 19 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,8.1,"413,875",tt0097165,movie,N/A,N/A,Touchstone Pictures,N/A,True,,
300,Henry V,1989,PG-13,08 Nov 1989,137 min,"Action, Biography, Drama, History, Romance, War",Kenneth Branagh,"William Shakespeare (by), Kenneth Branagh (adapted for the screen by)","Derek Jacobi, Kenneth Branagh, Simon Shepherd, James Larkin","In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.","English, French",UK,Won 1 Oscar. Another 10 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BODdlYzU0ZGYtNWQ1YS00Nzk4LTllZTItZTEyNjkxMWI5ODk4L2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.5,"27,848",tt0097499,movie,N/A,N/A,Renaissance Films,N/A,True,,
301,My Left Foot,1989,R,30 Mar 1990,103 min,"Biography, Drama",Jim Sheridan,"Shane Connaughton (screenplay), Jim Sheridan (screenplay), Christy Brown (novel)","Daniel Day-Lewis, Brenda Fricker, Alison Whelan, Kirsten Sheridan","Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",English,"Ireland, UK",Won 2 Oscars. Another 21 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BOGEzZjdhMTctZjA4My00MjlkLWE2YzQtNGE0NTRkMjZhODhiXkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '97/100'}]",97,7.9,"66,032",tt0097937,movie,N/A,N/A,Granada Television,N/A,True,,
302,Dances with Wolves,1990,PG-13,21 Nov 1990,181 min,"Adventure, Drama, Western",Kevin Costner,"Michael Blake (screenplay), Michael Blake (novel)","Kevin Costner, Mary McDonnell, Graham Greene, Rodney A. Grant","Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Indians, making him an intolerable aberration in the military.","English, Sioux, Pawnee","USA, UK",Won 7 Oscars. Another 44 wins & 38 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,8.0,"235,901",tt0099348,movie,N/A,N/A,"Majestic Film, Tig Productions",N/A,True,,
303,The Godfather: Part III,1990,R,25 Dec 1990,162 min,"Crime, Drama",Francis Ford Coppola,"Mario Puzo, Francis Ford Coppola","Al Pacino, Diane Keaton, Talia Shire, Andy Garcia","In the midst of trying to legitimize his business dealings in New York City and Italy in 1979, aging Mafia Don Michael Corleone seeks to avow for his sins, while taking his nephew Vincent Mancini under his wing.","English, Italian, German, Latin",USA,Nominated for 7 Oscars. Another 6 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BNTc1YjhiNzktMjEyNS00YmNhLWExYjItZDhkNWJjZjYxOWZiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.6,"351,971",tt0099674,movie,N/A,N/A,"Paramount Pictures, Zoetrope Studios",N/A,True,,
304,Good Fellas,2017,N/A,01 Mar 2017,N/A,Comedy,"Robert Cairns, Fabien Soazandry","Andrew Prince Boateng (creator), Andrew Prince Boateng","Aj Bediako, Kwame Augustine, Andrew Prince Boateng, Michael Bordom",Good Fellas is a coming of age British comedy-drama written by Andrew Prince. The plot follows the lives of a group of teenage friends. As they navigate the unfamiliar terrains of college ...,English,UK,N/A,N/A,[],N/A,N/A,N/A,tt5679188,movie,N/A,N/A,N/A,N/A,True,,
305,The Grifters,1990,R,25 Jan 1991,110 min,"Crime, Drama, Thriller",Stephen Frears,"Jim Thompson (novel), Donald E. Westlake (screenplay)","Anjelica Huston, John Cusack, Annette Bening, Jan Munroe","A small-time conman has torn loyalties between his estranged mother and new girlfriend, both of whom are high-stakes grifters with their own angles to play.",English,"USA, Canada",Nominated for 4 Oscars. Another 10 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMjNiYzg3OTUtYTQ2Mi00OTAwLWI4OGMtZGNkNDhmZDU4ZGRmXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,6.9,"24,911",tt0099703,movie,N/A,N/A,Cineplex-Odeon Films,N/A,True,,
