,Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,totalSeasons
360,True,,The Accidental Tourist,1988,PG,06 Jan 1989,121 min,"Drama, Romance",Lawrence Kasdan,"Anne Tyler (book), Frank Galati (screenplay), Lawrence Kasdan (screenplay)","William Hurt, Kathleen Turner, Geena Davis, Amy Wright",An emotionally distant writer of travel guides must carry on with his life after his son is killed and his marriage crumbles.,English,USA,Won 1 Oscar. Another 3 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BZWI3MzgyODctODM3NS00YTYxLThjZjAtYzdjOGIzZWQyZmIzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.8,"14,579",tt0094606,movie,N/A,N/A,Warner Brothers/Seven Arts,N/A,
361,True,,Dangerous Liaisons,1988,R,24 Feb 1989,119 min,"Drama, Romance",Stephen Frears,"Christopher Hampton (play), Choderlos de Laclos (novel), Christopher Hampton (screenplay)","Glenn Close, John Malkovich, Michelle Pfeiffer, Swoosie Kurtz",A scheming widow and her manipulative ex-lover make a bet regarding the corruption of a recently married woman.,English,"USA, UK",Won 3 Oscars. Another 18 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BMDZmODc0MWQtYWVjOS00OGFiLWExNjItOTMyN2Q5ZTFmYzUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.6,"63,513",tt0094947,movie,N/A,N/A,Warner Brothers/Seven Arts,N/A,
362,True,,Mississippi Burning,1988,R,27 Jan 1989,128 min,"Crime, Drama, History, Mystery, Thriller",Alan Parker,Chris Gerolmo,"Gene Hackman, Willem Dafoe, Frances McDormand, Brad Dourif",Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,English,USA,Won 1 Oscar. Another 16 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BZTFjNjU4OTktYzljMS00MmFlLWI3NGEtNjNhMTYwYzUyZDgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.8,"85,957",tt0095647,movie,N/A,N/A,Orion Pictures,N/A,
363,True,,Rain Man,1988,R,16 Dec 1988,133 min,Drama,Barry Levinson,"Barry Morrow (story), Ronald Bass (screenplay), Barry Morrow (screenplay)","Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen",Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,"English, Italian",USA,Won 4 Oscars. Another 22 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,8.0,"466,560",tt0095953,movie,N/A,N/A,Guber-Peters Company,N/A,
364,True,,Working Girl,1988,R,21 Dec 1988,113 min,"Comedy, Drama, Romance",Mike Nichols,Kevin Wade,"Harrison Ford, Sigourney Weaver, Melanie Griffith, Alec Baldwin","When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",English,USA,Won 1 Oscar. Another 8 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BZTIwZGE5OWUtYzMxMi00Njk5LWI5NjAtMWYyMDljZGRjYWRlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.8,"50,551",tt0096463,movie,N/A,N/A,20th Century Fox,N/A,
365,True,,Born on the Fourth of July,1989,R,05 Jan 1990,145 min,"Biography, Drama, War",Oliver Stone,"Ron Kovic (book), Oliver Stone (screenplay), Ron Kovic (screenplay)","Tom Cruise, Bryan Larkin, Raymond J. Barry, Caroline Kava","The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.","English, Spanish",USA,Won 2 Oscars. Another 13 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BMTgwNDk5NTA0NF5BMl5BanBnXkFtZTgwMTkyMDUxMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.2,"96,893",tt0096969,movie,N/A,N/A,Ixtlan Corporation,N/A,
366,True,,Dead Poets Society,1989,PG,09 Jun 1989,128 min,"Comedy, Drama",Peter Weir,Tom Schulman,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles",Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,"English, Latin",USA,Won 1 Oscar. Another 19 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,8.1,"413,875",tt0097165,movie,N/A,N/A,Touchstone Pictures,N/A,
367,True,,Driving Miss Daisy,1989,PG,26 Jan 1990,99 min,Drama,Bruce Beresford,"Alfred Uhry (screenplay), Alfred Uhry (play)","Morgan Freeman, Jessica Tandy, Dan Aykroyd, Patti LuPone",An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.,"English, Hebrew",USA,Won 4 Oscars. Another 17 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMDE2ZTY3YmUtZTFhYy00ZmU2LWI2NjktY2NmZGZlYjg5OGMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.3,"97,023",tt0097239,movie,N/A,N/A,Warner Brothers,N/A,
368,True,,Field of Dreams,1989,PG,05 May 1989,107 min,"Drama, Family, Fantasy, Sport",Phil Alden Robinson,"W.P. Kinsella (book), Phil Alden Robinson (screenplay)","Kevin Costner, Amy Madigan, Gaby Hoffmann, Ray Liotta","An Iowa corn farmer, hearing voices, interprets them as a command to build a baseball diamond in his fields; he does, and the 1919 Chicago White Sox come.",English,USA,Nominated for 3 Oscars. Another 7 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNzk5OWY0YjAtYWU3ZS00Y2Q4LWFlNjItMzgwMTQ2MjIyMDFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.5,"106,060",tt0097351,movie,N/A,N/A,Gordon Company,N/A,
369,True,,My Left Foot,1989,R,30 Mar 1990,103 min,"Biography, Drama",Jim Sheridan,"Shane Connaughton (screenplay), Jim Sheridan (screenplay), Christy Brown (novel)","Daniel Day-Lewis, Brenda Fricker, Alison Whelan, Kirsten Sheridan","Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",English,"Ireland, UK",Won 2 Oscars. Another 21 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BOGEzZjdhMTctZjA4My00MjlkLWE2YzQtNGE0NTRkMjZhODhiXkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '97/100'}]",97,7.9,"66,032",tt0097937,movie,N/A,N/A,Granada Television,N/A,
370,True,,Awakenings,1990,PG-13,11 Jan 1991,121 min,"Biography, Drama",Penny Marshall,"Oliver Sacks (book), Steven Zaillian (screenplay)","Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson","The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",English,USA,Nominated for 3 Oscars. Another 6 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMjI5NjEzMDYyMl5BMl5BanBnXkFtZTgwNjgwNTg4NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.8,"121,090",tt0099077,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
371,True,,Dances with Wolves,1990,PG-13,21 Nov 1990,181 min,"Adventure, Drama, Western",Kevin Costner,"Michael Blake (screenplay), Michael Blake (novel)","Kevin Costner, Mary McDonnell, Graham Greene, Rodney A. Grant","Lieutenant John Dunbar, assigned to a remote western Civil War outpost, befriends wolves and Indians, making him an intolerable aberration in the military.","English, Sioux, Pawnee","USA, UK",Won 7 Oscars. Another 44 wins & 38 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,8.0,"235,901",tt0099348,movie,N/A,N/A,"Majestic Film, Tig Productions",N/A,
372,True,,Ghost,1990,PG-13,13 Jul 1990,127 min,"Drama, Fantasy, Romance, Thriller",Jerry Zucker,Bruce Joel Rubin,"Patrick Swayze, Demi Moore, Tony Goldwyn, Stanley Lawrence","After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",English,USA,Won 2 Oscars. Another 16 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMTU0NzQzODUzNl5BMl5BanBnXkFtZTgwMjc5NTYxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.0,"193,135",tt0099653,movie,N/A,N/A,Paramount Pictures,N/A,
373,True,,The Godfather: Part III,1990,R,25 Dec 1990,162 min,"Crime, Drama",Francis Ford Coppola,"Mario Puzo, Francis Ford Coppola","Al Pacino, Diane Keaton, Talia Shire, Andy Garcia","In the midst of trying to legitimize his business dealings in New York City and Italy in 1979, aging Mafia Don Michael Corleone seeks to avow for his sins, while taking his nephew Vincent Mancini under his wing.","English, Italian, German, Latin",USA,Nominated for 7 Oscars. Another 6 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BNTc1YjhiNzktMjEyNS00YmNhLWExYjItZDhkNWJjZjYxOWZiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.6,"351,971",tt0099674,movie,N/A,N/A,"Paramount Pictures, Zoetrope Studios",N/A,
374,True,,Good Fellas,2017,N/A,01 Mar 2017,N/A,Comedy,"Robert Cairns, Fabien Soazandry","Andrew Prince Boateng (creator), Andrew Prince Boateng","Aj Bediako, Kwame Augustine, Andrew Prince Boateng, Michael Bordom",Good Fellas is a coming of age British comedy-drama written by Andrew Prince. The plot follows the lives of a group of teenage friends. As they navigate the unfamiliar terrains of college ...,English,UK,N/A,N/A,[],N/A,N/A,N/A,tt5679188,movie,N/A,N/A,N/A,N/A,
375,True,,Beauty and the Beast,1991,G,22 Nov 1991,84 min,"Animation, Family, Fantasy, Musical, Romance","Gary Trousdale, Kirk Wise","Linda Woolverton (animation screenplay by), Brenda Chapman (story by), Chris Sanders (story by), Burny Mattinson (story by), Kevin Harkey (story by), Brian Pimental (story by), Bruce Woodside (story by), Joe Ranft (story by), Tom Ellery (story by), Kelly Asbury (story by), Robert Lence (story by)","Robby Benson, Jesse Corti, Rex Everhart, Angela Lansbury",A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,"English, French",USA,Won 2 Oscars. Another 26 wins & 33 nominations.,https://m.media-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,8.0,"411,961",tt0101414,movie,N/A,N/A,Walt Disney Pictures,N/A,
376,True,,Bugsy,1991,R,20 Dec 1991,136 min,"Biography, Crime, Drama",Barry Levinson,"James Toback, Dean Jennings (book)","Warren Beatty, Annette Bening, Harvey Keitel, Ben Kingsley","The story of how Benjamin ""Bugsy"" Siegel started Las Vegas.",English,USA,Won 2 Oscars. Another 10 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BMjIzMTgwODE0Nl5BMl5BanBnXkFtZTgwNzgyMDUxMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,6.8,"25,552",tt0101516,movie,N/A,N/A,"TriStar Pictures, Baltimore Pictures",N/A,
377,True,,JFK,1991,R,20 Dec 1991,189 min,"Drama, History, Thriller",Oliver Stone,"Oliver Stone (screenplay), Zachary Sklar (screenplay), Jim Garrison (book), Jim Marrs (book)","Sally Kirkland, Anthony Ramirez, Ray LePere, Steve Reed",New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,"English, Spanish","France, USA",Won 2 Oscars. Another 17 wins & 42 nominations.,https://m.media-amazon.com/images/M/MV5BYjYyODExMDctZjgwYy00ZjQwLWI4OWYtOGFlYjA4ZjEzNmY1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,8.0,"139,001",tt0102138,movie,N/A,N/A,"Camelot Pictures, Warner Brothers, Regency Enterprises, Ixtlan Corporation, Alcor Films",N/A,
378,True,,The Prince of Tides,1991,R,25 Dec 1991,132 min,"Drama, Romance",Barbra Streisand,"Pat Conroy (novel), Pat Conroy (screenplay), Becky Johnston (screenplay)","Nick Nolte, Barbra Streisand, Blythe Danner, Kate Nelligan",A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,English,USA,Nominated for 7 Oscars. Another 3 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BOGQ4NjlhZTktOTBlMi00OTE1LTk1MTAtMDExODY2NzRiZDIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.7,"15,863",tt0102713,movie,N/A,N/A,Columbia Pictures Corporation,N/A,
379,True,,The Silence of the Lambs,1991,R,14 Feb 1991,118 min,"Crime, Drama, Thriller",Jonathan Demme,"Thomas Harris (novel), Ted Tally (screenplay)","Jodie Foster, Lawrence A. Bonney, Kasi Lemmons, Lawrence T. Wrentz","A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.","English, Latin",USA,Won 5 Oscars. Another 63 wins & 51 nominations.,https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,8.6,"1,240,198",tt0102926,movie,N/A,N/A,Orion Pictures,N/A,
380,True,,The Crying Game,1992,R,19 Feb 1993,112 min,"Crime, Drama, Romance, Thriller",Neil Jordan,Neil Jordan,"Forest Whitaker, Miranda Richardson, Stephen Rea, Adrian Dunbar","A British soldier kidnapped by IRA terrorists soon befriends one of his captors, who then becomes drawn into the soldier's world.",English,"UK, Japan",Won 1 Oscar. Another 21 wins & 46 nominations.,https://m.media-amazon.com/images/M/MV5BMzM4MmZmNDEtOGFkYi00ZTU4LThjNzEtNmJhOTQ0Mjk3ZmQ0XkEyXkFqcGdeQXVyNjUzMDQ5NDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.2,"50,142",tt0104036,movie,N/A,N/A,"Palace, Channel Four Films, Eurotrustees, British Screen Productions",N/A,
381,True,,A Few Good Men,1992,R,11 Dec 1992,138 min,"Drama, Thriller",Rob Reiner,"Aaron Sorkin (play), Aaron Sorkin (screenplay)","Tom Cruise, Jack Nicholson, Demi Moore, Kevin Bacon",Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.,"English, French",USA,Nominated for 4 Oscars. Another 10 wins & 26 nominations.,https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.7,"230,188",tt0104257,movie,N/A,N/A,"Castle Rock Entertainment, Columbia Pictures Corporation, New Line Cinema",N/A,
382,True,,Howards End,1992,PG,26 Feb 1993,142 min,"Drama, Romance",James Ivory,"E.M. Forster (novel), Ruth Prawer Jhabvala (screenplay)","Vanessa Redgrave, Helena Bonham Carter, Joseph Bennett, Emma Thompson",A businessman thwarts his wife's bequest of an estate to another woman.,"English, German","UK, Japan, USA",Won 3 Oscars. Another 29 wins & 48 nominations.,https://m.media-amazon.com/images/M/MV5BMTk3MDY3NDc2NF5BMl5BanBnXkFtZTgwODcwNjgzOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.4,"28,119",tt0104454,movie,N/A,N/A,"Imagica Corp., Film 4, Sumitomo Corporation, Merchant Ivory Productions",N/A,
383,True,,Scent of a Woman,1992,R,08 Jan 1993,156 min,Drama,Martin Brest,"Giovanni Arpino (novel), Bo Goldman (screenplay), Ruggero Maccari (character from Profumo Di Donna), Dino Risi (character from Profumo Di Donna)","Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar","A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated.",English,USA,Won 1 Oscar. Another 5 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BZTM3ZjA3NTctZThkYy00ODYyLTk2ZjItZmE0MmZlMTk3YjQwXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,8.0,"256,095",tt0105323,movie,N/A,N/A,"Universal Pictures, City Lights Pictures",N/A,
384,True,,Unforgiven,1992,R,07 Aug 1992,130 min,"Drama, Western",Clint Eastwood,David Webb Peoples,"Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris","Retired Old West gunslinger William Munny (Clint Eastwood) reluctantly takes on one last job, with the help of his old partner Ned Logan (Morgan Freeman) and a young man, The ""Schofield Kid"" (Jaimz Woolvett).",English,USA,Won 4 Oscars. Another 46 wins & 46 nominations.,https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,8.2,"368,014",tt0105695,movie,N/A,N/A,"Warner Brothers, Malpaso Company",N/A,
385,True,,The Fugitive,1993,PG-13,06 Aug 1993,130 min,"Action, Crime, Drama, Mystery, Thriller",Andrew Davis,"Jeb Stuart (screenplay), David Twohy (screenplay), David Twohy (story), Roy Huggins (characters)","Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore","Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.","English, Polish, Spanish",USA,Won 1 Oscar. Another 12 wins & 37 nominations.,https://m.media-amazon.com/images/M/MV5BYmFmOGZjYTItYjY1ZS00OWRiLTk0NDgtMjQ5MzBkYWE2YWE0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.8,"263,010",tt0106977,movie,N/A,N/A,Warner Brothers,N/A,
386,True,,In the Name of the Father,1993,R,25 Feb 1994,133 min,"Biography, Drama",Jim Sheridan,"Gerry Conlon (autobiographical book ""Proved Innocent""), Terry George (screenplay), Jim Sheridan (screenplay)","Alison Crosbie, Daniel Day-Lewis, Philip King, Emma Thompson",A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,English,"Ireland, UK",Nominated for 7 Oscars. Another 7 wins & 35 nominations.,https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,8.1,"153,754",tt0107207,movie,N/A,N/A,"Universal Pictures, Hell&#39;s Kitchen Films",N/A,
